Head Début : 2019/04/27 00:31:12 , Temps d'exécution : 59127 secondes , Variation de pop_size entre 10 et 500 avec un pas de 10, Variation de nmb_gens de 0 à 100
1180.421,498.0119,503.3367,491.322,492.6487,494.8135,487.1304,494.7824,492.9525,489.2773
1649.5045,486.1746,496.5524,490.0425,488.0677,487.205,493.0917,487.3719,486.502,489.0483
1268.8341,503.7618,487.8102,489.8817,489.6362,488.9564,491.8492,488.1689,487.6513,487.9924
1815.1535,490.7384,493.4763,489.6141,491.3279,490.4281,488.1615,490.2335,489.6172,489.387
1622.5802,502.2979,492.2215,489.6101,489.8147,489.2525,489.9217,489.7255,488.0752,487.6994
878.2692,486.567,489.5382,490.488,488.225,488.6883,489.2968,487.7681,489.2393,488.753
1933.0148,492.7985,488.006,489.8328,486.922,488.0806,487.3445,487.6858,487.2568,487.1639
1937.0226,501.9487,494.4768,490.1858,489.6193,485.9473,488.5061,487.4868,486.2892,486.5987
2251.4412,501.2691,487.8033,487.3456,491.6549,488.2653,487.0626,488.9972,486.9413,488.5423
2272.9733,489.1067,488.6112,488.8003,488.4122,489.1551,489.7366,488.004,486.4092,487.3067
1373.4833,492.5565,489.8284,488.8651,489.2553,489.0801,487.7339,487.7431,488.0909,486.9936
1613.0403,488.3075,487.4751,488.5748,488.6795,487.0784,487.9487,487.6934,486.655,486.5323
946.8257,491.4767,487.4277,488.3828,487.9332,486.7892,487.3335,487.7655,488.188,486.7999
2232.0345,493.3679,486.9133,488.087,487.8191,487.851,487.8896,486.8795,485.9313,487.6249
1072.9153,491.263,489.6528,490.9004,488.4926,488.7899,488.6562,487.6271,487.1437,487.8585
2246.8697,487.3916,486.5918,488.5385,488.5476,487.3317,487.5817,486.681,486.9277,488.0254
2220.7459,490.5763,489.855,489.4327,488.3283,487.3968,486.5027,488.1503,487.6042,486.9305
1815.8459,488.9606,490.3579,491.8571,487.8121,487.121,487.0131,487.3141,486.9328,486.4707
2356.4021,490.2855,490.3838,490.1067,487.3829,486.8359,487.3044,486.759,486.5035,486.537
1710.5421,493.8839,489.3382,488.1523,486.8477,487.5762,487.0783,487.3629,486.2077,486.9011
1872.2458,493.1165,489.6522,488.7037,487.3624,486.3173,486.51,486.3778,487.7956,487.6964
2337.5727,491.3843,488.1389,487.4515,487.1451,487.1621,487.241,487.9256,486.4047,486.6329
2036.7749,496.4625,487.6306,487.6862,487.8111,488.7778,486.6561,487.1229,485.5041,486.1423
1837.5188,492.2202,490.6569,487.234,488.2717,487.1935,486.6106,486.3077,485.9114,486.0063
2023.0132,490.4073,487.7874,486.4315,487.3204,487.0463,486.4253,486.2168,486.1638,485.9685
2076.9874,489.4861,490.8946,488.5542,487.0673,487.7066,487.1416,486.9566,485.9325,486.5627
1697.6751,492.9735,487.7951,489.9292,488.2698,486.4136,487.3339,486.4263,486.5386,485.9219
2426.3319,488.9125,487.5094,486.8153,486.574,488.2846,487.2869,486.6416,487.2649,485.7302
2273.4102,487.4812,488.94,488.0663,487.0264,486.0246,487.1691,486.8098,486.0559,486.2122
2449.9886,490.077,485.6316,489.4027,487.3979,487.5997,486.3414,486.8394,486.0157,486.0435
2257.8737,488.6315,490.396,486.5629,487.9099,487.5422,487.145,486.4506,485.906,486.2981
1614.1129,488.6637,488.8965,489.4671,487.2732,487.473,486.8147,486.7287,485.9319,485.9532
2321.3522,492.7412,487.8749,486.7368,487.239,488.1266,487.0346,486.4394,487.267,486.2744
1547.7122,491.1269,486.7678,487.0615,486.3164,487.0262,487.1926,486.3645,485.8511,485.9308
2181.9158,488.3328,487.0092,489.114,486.8058,486.0192,486.2467,485.3607,486.1676,485.7578
571.9049,487.9386,487.7967,488.3369,488.036,487.4232,485.9268,487.4103,486.1048,486.6884
1935.8036,489.3566,488.6419,487.5235,487.1221,486.4991,487.5654,486.401,485.7266,485.7233
1496.6719,488.8269,489.953,488.1189,487.0302,486.5045,486.3799,485.915,485.6281,485.8992
2328.9907,490.1279,486.9464,487.9441,487.5952,487.2254,487.4369,486.4172,486.6614,485.7373
1766.5773,489.1472,488.8501,486.6869,487.5687,486.8609,486.0053,486.0391,485.3764,485.621
1900.1411,486.6595,487.7578,486.9283,486.8539,485.6297,485.8198,486.6624,486.1036,486.2107
2401.5515,489.43,489.7885,487.2761,487.1289,486.3039,486.8154,486.3282,485.5578,485.9529
2058.4875,488.7542,487.9365,487.5165,488.0784,486.4328,486.5594,486.6397,486.1151,486.3971
2064.0708,488.4507,488.2258,487.979,486.7129,486.801,486.145,486.2981,485.3233,486.2384
2043.4627,488.5451,488.3794,487.2008,486.5297,486.1737,486.2736,485.9713,485.9938,485.9839
1996.9258,489.4884,487.3192,486.5944,487.0567,486.3179,485.6885,486.0546,485.5508,485.2847
2318.9054,491.3122,487.9117,486.2601,487.6459,486.3378,486.4425,485.3469,486.1331,486.5592
491.7214,490.3242,488.0036,488.3969,486.6805,487.4972,485.9922,485.8392,486.4479,485.9503
2198.5754,488.4976,487.681,486.7117,488.1335,486.4378,486.7383,487.1996,486.7772,485.8536
2392.1778,490.6295,488.2879,487.1208,486.9484,485.8344,486.0818,485.8097,486.2839,486.4345
