Head Debut : 2019/04/30 03:50:56 , Temps d'execution : 6363 secondes , Variation de p_mutation entre 0 et 100 (en %) avec un pas de 10, Variation de nmb_gens de 1 a 50
98.0676,96.9703,100.6166,96.8796,97.5774,96.7372,97.9885,97.3352,97.3527,98.2593,96.2271,97.2731,97.2885,98.0107,97.755,97.5552,95.9537,97.5366,97.5427,97.4586,97.2856,96.9725,97.2734,97.3275,97.5008,97.2487,97.5603,97.1082,97.9104,97.3335,97.1897,96.7663,97.7224,96.6048,97.3753,97.2383,97.3034,97.3925,97.2281,97.243,97.37,97.2135,97.2587,97.4368,97.4196,97.3123,97.346,97.5557,97.4634
98.4549,96.8051,98.2389,98.4365,98.5756,97.8224,97.3772,96.6457,96.9011,96.2671,97.6797,97.5177,97.1419,97.5762,97.8047,97.6845,97.4288,97.1403,97.6821,96.9645,97.3836,98.2218,97.1099,97.2953,97.3024,97.3587,97.3121,97.0235,96.8565,97.496,97.3658,97.294,97.2566,97.5692,97.3231,97.3539,97.3094,97.2383,97.266,97.4877,97.245,97.2423,97.381,96.997,97.2947,97.4229,97.2805,97.3712,97.2359
98.1914,97.9351,97.2534,97.3098,97.3933,97.0651,98.109,97.1984,97.5952,97.6568,97.5123,97.4757,96.9613,97.6895,98.3125,97.6343,97.2834,97.2793,97.3529,97.1548,97.2484,97.5132,97.1475,97.3179,97.3839,97.3857,97.3215,97.5688,97.4507,97.2084,97.2975,97.2838,97.6559,97.4542,97.4112,97.3403,97.2764,97.1722,97.3311,97.3515,97.4229,97.3916,97.0176,97.2933,97.354,97.4155,97.5279,97.3672,97.2571
95.7488,97.8205,97.8354,98.3909,97.3369,96.5632,96.9355,97.0543,96.8155,96.4441,97.3562,97.4963,97.6294,97.0289,97.5371,98.6175,96.9137,97.5271,97.6119,97.2504,97.8775,97.3247,97.547,97.4898,97.2576,97.1659,97.3307,97.3625,97.4836,97.5218,97.5875,97.3599,97.3206,97.2967,97.2959,97.3561,97.4648,97.3671,97.4182,97.2843,97.427,97.2305,97.3211,97.3082,97.3943,97.4175,97.3652,97.3997,97.3682
96.3366,93.9467,97.8228,97.2388,97.4177,97.54,96.9801,97.42,96.8626,97.0278,97.572,97.0562,97.2644,97.3491,97.4036,97.3449,97.357,97.1963,97.4093,97.4065,97.3124,97.5686,97.2068,97.6153,97.2478,97.3577,97.2528,97.27,97.3094,97.3472,97.405,97.3877,97.3653,97.3224,97.3744,97.2249,97.3094,97.3733,97.1427,97.2621,97.4036,97.2747,97.2825,97.3502,97.2681,97.167,97.4664,97.3922,97.309
98.9138,98.0473,98.1727,97.9244,97.8954,97.2693,97.4617,97.4735,97.5116,96.9047,97.224,97.1163,97.5417,97.567,97.3322,97.2842,97.4355,97.3269,97.426,97.3843,97.2506,97.4435,97.2813,97.2705,97.3828,97.292,97.3152,97.2773,97.3654,97.5218,97.2844,97.2975,97.4355,97.2793,97.5137,97.3535,97.3463,97.347,97.3212,97.3337,97.2826,97.3517,97.4225,97.3359,97.3282,97.4134,97.3351,97.3336,97.3023
104.7388,97.0798,97.5907,94.5219,97.0787,97.6016,98.0445,97.3888,96.7131,97.2902,97.3881,97.2651,97.4529,97.3924,97.3358,97.3371,97.1249,97.3833,97.1315,97.3691,97.3599,97.3214,97.3216,97.3303,97.2788,97.3287,97.4896,97.2654,97.3191,97.4096,97.5287,97.316,97.3792,97.3843,97.3308,97.3299,97.3534,97.3488,97.3622,97.3193,97.3824,97.3231,97.3567,97.3193,97.3204,97.3934,97.3909,97.3535,97.2792
95.9574,97.8593,98.2323,97.1648,97.836,97.3277,96.8988,97.6064,97.3777,97.5754,97.302,97.193,97.3957,97.4031,97.3068,97.2224,97.3537,97.4061,97.4232,97.1155,97.001,97.3012,97.1578,97.2325,97.3186,97.1661,97.3311,97.3492,97.3403,97.2636,97.3587,97.3413,97.392,97.2708,97.3239,97.355,97.3456,97.3642,97.3856,97.4217,97.3635,97.344,97.388,97.3236,97.2762,97.3557,97.4206,97.3156,97.4249
97.9219,97.5865,97.303,97.9804,97.1496,97.3855,97.64,97.8664,97.9444,97.4977,97.2508,97.0459,97.4497,97.5356,97.3531,97.3741,97.2802,97.4171,97.0881,97.224,97.1601,97.4196,97.403,97.4103,97.379,97.4728,97.3939,97.4657,97.4744,97.2839,97.337,97.3472,97.3527,97.3597,97.3824,97.3359,97.3619,97.3618,97.3404,97.4477,97.4343,97.3549,97.2899,97.4368,97.2651,97.3053,97.3546,97.404,97.3246
97.5523,97.4461,98.0387,97.6726,98.0347,97.418,97.5404,97.3325,97.3362,97.2865,97.4547,97.1686,97.3844,97.2646,97.2764,97.6894,97.4599,97.4244,97.2494,97.448,97.4351,97.3378,97.4211,97.4448,97.2461,97.3484,97.2869,97.3693,97.41,97.3778,97.3867,97.3641,97.34,97.4264,97.4114,97.3608,97.3309,97.4028,97.3531,97.3687,97.3439,97.3106,97.3014,97.3471,97.3052,97.3136,97.3146,97.3894,97.329
97.145,98.7414,98.2438,97.7289,97.4029,97.5099,97.229,97.4499,97.3487,97.2852,97.213,97.0623,97.3669,97.1594,97.3728,97.3821,97.3904,97.3927,97.2581,97.3913,97.3319,97.2544,97.5491,97.2739,97.356,97.4038,97.3259,97.3417,97.3704,97.3422,97.3766,97.2483,97.3822,97.4139,97.2831,97.3975,97.3666,97.3496,97.3573,97.3278,97.3559,97.392,97.3574,97.3328,97.3613,97.3159,97.3805,97.3798,97.3213
